,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,side,localized_name,my_hero_rating
1644,204995202,3,True,2205,1,0,16,2013-05-27 14:57:55,,7,4,16,,0,,1,Radiant,Sand King,1
848,202419337,0,False,3056,1,0,26,2013-05-24 11:37:43,,2,11,10,,0,,0,Radiant,Lion,5
1645,201788427,131,True,1980,1,0,16,2013-05-23 14:23:14,,4,6,5,,0,,0,Dire,Sand King,1
1646,201116309,132,False,2404,1,0,16,2013-05-22 15:48:09,,2,9,12,,0,,1,Dire,Sand King,1
1069,201072187,131,False,2277,1,0,28,2013-05-22 14:53:41,,1,2,17,,0,,1,Dire,Slardar,1
1070,200332525,130,False,2643,2,0,28,2013-05-21 13:49:31,,2,4,11,,0,,1,Dire,Slardar,1
2179,198991440,130,False,2404,1,0,17,2013-05-19 15:48:22,,1,3,12,,0,,1,Dire,Storm Spirit,3
1548,198107232,132,True,2859,1,0,97,2013-05-18 15:09:15,,3,11,8,,0,,0,Dire,Magnus,1
242,198057200,2,True,2534,1,0,30,2013-05-18 14:06:31,,1,7,17,,0,,1,Radiant,Witch Doctor,5
644,197279833,3,True,2072,1,0,67,2013-05-17 13:51:51,,10,4,12,,0,,1,Radiant,Spectre,3
849,194533368,1,False,2414,1,0,26,2013-05-13 10:46:42,,1,10,12,,0,,0,Radiant,Lion,5
743,194411022,2,True,1895,1,0,38,2013-05-13 05:17:13,,1,2,10,,0,,1,Radiant,Beastmaster,1
989,194089253,0,True,3925,1,0,84,2013-05-12 16:25:33,,3,6,6,,0,,1,Radiant,Ogre Magi,5
1071,193624257,3,False,1823,1,0,28,2013-05-12 04:39:28,,1,2,3,,0,,0,Radiant,Slardar,1
1647,193606052,131,True,2483,1,0,16,2013-05-12 03:47:14,,3,5,11,,0,,0,Dire,Sand King,1
744,193175010,1,False,3184,1,0,38,2013-05-11 14:56:16,,2,9,18,,0,,0,Radiant,Beastmaster,1
1648,192774256,0,True,2830,1,0,16,2013-05-11 03:40:31,,3,6,10,,0,,1,Radiant,Sand King,1
645,191731703,0,True,2355,1,0,67,2013-05-09 16:31:41,,7,4,15,,0,,1,Radiant,Spectre,3
243,191575501,1,False,3108,1,0,30,2013-05-09 12:39:08,,4,11,11,,1,,0,Radiant,Witch Doctor,5
2156,190345971,1,False,3519,1,0,12,2013-05-07 16:16:39,,5,6,17,,0,,0,Radiant,Phantom Lancer,3
1244,189638222,129,False,2963,1,0,27,2013-05-06 14:41:18,,1,10,13,,0,,1,Dire,Shadow Shaman,5
1697,189594739,130,False,2369,1,0,44,2013-05-06 13:41:43,,10,2,13,,0,,1,Dire,Phantom Assassin,3
1245,188973569,3,False,2977,1,0,27,2013-05-05 15:09:10,,5,9,12,,0,,0,Radiant,Shadow Shaman,5
244,188942915,131,False,1939,1,0,30,2013-05-05 14:29:29,,6,2,14,,0,,1,Dire,Witch Doctor,5
1649,188116204,132,True,3646,3,0,16,2013-05-04 14:33:23,,7,12,21,,0,,0,Dire,Sand King,1
1943,188076569,4,False,2577,1,0,18,2013-05-04 13:40:44,,2,12,5,,0,,0,Radiant,Sven,1
1650,187210682,132,False,2759,1,0,16,2013-05-03 13:28:37,,1,8,19,,0,,1,Dire,Sand King,1
1072,185369857,130,True,2207,1,0,28,2013-05-01 07:10:21,,2,5,4,,1,,0,Dire,Slardar,1
1698,184926373,131,False,4851,1,0,44,2013-04-30 16:18:33,,22,12,24,,0,,1,Dire,Phantom Assassin,3
1651,184130976,130,False,3823,1,0,16,2013-04-29 15:07:34,,4,5,17,,0,,1,Dire,Sand King,1
1073,184082379,129,True,2737,1,0,28,2013-04-29 14:01:45,,0,4,9,,0,,0,Dire,Slardar,1
1246,183018735,3,False,2447,1,0,27,2013-04-28 05:25:16,,0,6,7,,0,,0,Radiant,Shadow Shaman,5
1898,182664655,1,False,2866,1,0,52,2013-04-27 17:22:44,,2,12,8,,0,,0,Radiant,Leshrac,3
850,182613453,132,True,2352,1,0,26,2013-04-27 16:22:36,,3,9,8,,0,,0,Dire,Lion,5
1699,182314612,1,True,2329,1,0,44,2013-04-27 10:06:14,,24,3,16,,0,,1,Radiant,Phantom Assassin,3
745,182284929,3,True,2132,1,0,38,2013-04-27 09:21:56,,9,1,14,,0,,1,Radiant,Beastmaster,1
1652,181718149,0,True,2583,1,0,16,2013-04-26 14:42:44,,7,8,22,,0,,1,Radiant,Sand King,1
1074,181680868,130,False,2484,1,0,28,2013-04-26 13:52:14,,1,6,12,,0,,1,Dire,Slardar,1
1075,181055201,128,True,2530,1,0,28,2013-04-25 14:46:40,,4,7,14,,0,,0,Dire,Slardar,1
2058,180313107,1,True,2890,1,0,77,2013-04-24 13:19:33,,9,5,12,,0,,1,Radiant,Lycan,3
990,180277529,1,False,1596,1,0,84,2013-04-24 12:25:54,,7,4,5,,0,,0,Radiant,Ogre Magi,5
1653,179625950,0,True,2385,1,0,16,2013-04-23 12:45:51,,7,7,19,,0,,1,Radiant,Sand King,1
415,178943246,131,True,3225,1,0,57,2013-04-22 12:41:34,,2,14,9,,0,,0,Dire,Omniknight,1
167,177513428,131,False,1428,1,0,64,2013-04-20 16:09:47,,3,2,7,,0,,1,Dire,Jakiro,3
1403,177448925,128,True,3041,2,0,79,2013-04-20 15:06:35,,0,15,14,,0,,0,Dire,Shadow Demon,1
1247,176446479,129,True,3519,1,0,27,2013-04-19 12:17:55,,1,10,9,,0,,0,Dire,Shadow Shaman,5
1076,175793888,130,False,3077,1,0,28,2013-04-18 13:27:37,,10,6,29,,0,,1,Dire,Slardar,1
646,175239415,1,True,3911,1,0,67,2013-04-17 16:18:47,,6,7,28,,0,,1,Radiant,Spectre,3
647,175086101,3,False,2851,1,0,67,2013-04-17 12:52:02,,11,12,8,,0,,0,Radiant,Spectre,3
1404,174446236,128,True,2731,1,0,79,2013-04-16 13:31:32,,4,8,11,,0,,0,Dire,Shadow Demon,1
416,172348527,3,True,2373,1,0,57,2013-04-13 17:30:25,,4,4,11,,0,,1,Radiant,Omniknight,1
1077,172294592,1,True,2675,1,0,28,2013-04-13 16:28:56,,2,11,9,,0,,1,Radiant,Slardar,1
942,171457396,4,False,2616,1,0,45,2013-04-12 16:35:27,,2,10,6,,0,,0,Radiant,Pugna,4
1078,170442389,132,False,3534,1,0,28,2013-04-11 09:36:46,,5,9,14,,0,,1,Dire,Slardar,1
851,169891697,132,True,2248,1,0,26,2013-04-10 13:26:05,,1,7,2,,0,,0,Dire,Lion,5
1248,169345426,3,True,2448,1,0,27,2013-04-09 16:29:15,,8,5,16,,4,,1,Radiant,Shadow Shaman,5
1079,169293543,129,True,2773,1,0,28,2013-04-09 15:24:34,,8,10,13,,0,,0,Dire,Slardar,1
2157,168605889,129,False,3476,1,0,12,2013-04-08 15:26:01,,13,6,21,,0,,1,Dire,Phantom Lancer,3
417,168548365,4,False,3787,1,0,57,2013-04-08 14:12:45,,2,9,25,,0,,0,Radiant,Omniknight,1
1249,167066786,3,False,2949,1,0,27,2013-04-06 16:30:48,,3,16,6,,0,,0,Radiant,Shadow Shaman,5
2059,166925844,4,True,1904,1,0,77,2013-04-06 13:50:39,,8,2,6,,0,,1,Radiant,Lycan,3
245,164791718,1,False,3123,1,0,30,2013-04-03 15:14:05,,7,12,23,,0,,0,Radiant,Witch Doctor,5
1250,164752374,129,True,2607,1,0,27,2013-04-03 14:24:13,,3,10,13,,0,,0,Dire,Shadow Shaman,5
1251,164089682,128,False,2633,1,0,27,2013-04-02 14:54:09,,2,7,13,,0,,1,Dire,Shadow Shaman,5
1080,164039331,0,False,2669,1,0,28,2013-04-02 13:48:27,,6,6,14,,0,,0,Radiant,Slardar,1
852,163471631,132,True,2868,1,0,26,2013-04-01 16:22:52,,2,11,8,,0,,0,Dire,Lion,5
943,163429275,0,False,2476,1,0,45,2013-04-01 15:31:15,,5,12,14,,0,,0,Radiant,Pugna,4
1252,163211453,129,False,1849,1,0,27,2013-04-01 10:32:06,,2,6,16,,0,,1,Dire,Shadow Shaman,5
1081,162420200,131,True,3384,1,0,28,2013-03-31 10:07:48,,2,9,11,,0,,0,Dire,Slardar,1
1253,162393277,128,False,1144,1,0,27,2013-03-31 09:29:57,,2,1,0,,0,,1,Dire,Shadow Shaman,5
1082,161678147,132,False,1967,1,0,28,2013-03-30 13:33:41,,5,3,11,,0,,1,Dire,Slardar,1
1254,159895450,4,True,2999,1,0,27,2013-03-28 14:06:04,,4,6,14,,0,,1,Radiant,Shadow Shaman,5
853,159625805,131,False,1949,1,0,26,2013-03-28 07:19:08,,4,4,18,,0,,1,Dire,Lion,5
1255,159145939,1,True,2716,1,0,27,2013-03-27 15:35:21,,3,7,15,,0,,1,Radiant,Shadow Shaman,5
168,158326009,0,False,2541,1,0,64,2013-03-26 14:58:14,,1,11,7,,0,,0,Radiant,Jakiro,3
746,158281873,131,True,2691,1,0,38,2013-03-26 14:04:25,,1,4,10,,0,,0,Dire,Beastmaster,1
169,158041644,128,False,2771,1,0,64,2013-03-26 07:56:38,,2,7,23,,0,,1,Dire,Jakiro,3
1256,158018824,2,True,2284,1,0,27,2013-03-26 07:07:02,,3,3,12,,0,,1,Radiant,Shadow Shaman,5
1257,157481107,129,False,2793,1,0,27,2013-03-25 14:21:35,,3,9,15,,0,,1,Dire,Shadow Shaman,5
1083,157288903,130,False,2465,1,0,28,2013-03-25 09:58:55,,1,3,17,,0,,1,Dire,Slardar,1
944,157250076,129,False,2333,1,0,45,2013-03-25 08:52:45,,4,3,12,,0,,1,Dire,Pugna,4
945,157121361,128,True,2722,1,0,45,2013-03-25 03:29:06,,2,8,7,,0,,0,Dire,Pugna,4
246,156296640,4,False,2697,1,0,30,2013-03-24 07:39:59,,3,9,11,,0,,0,Radiant,Witch Doctor,5
1258,156271954,1,True,2011,1,0,27,2013-03-24 06:57:45,,1,5,8,,0,,1,Radiant,Shadow Shaman,5
1259,155774295,129,True,2045,1,0,27,2013-03-23 16:31:53,,1,7,3,,0,,0,Dire,Shadow Shaman,5
1405,155502776,132,False,2151,1,0,79,2013-03-23 11:31:43,,2,4,10,,0,,1,Dire,Shadow Demon,1
991,154866687,132,False,1871,1,0,84,2013-03-22 16:29:23,,1,4,9,,0,,1,Dire,Ogre Magi,5
854,154802090,0,True,1874,1,0,26,2013-03-22 15:17:34,,2,3,11,,0,,1,Radiant,Lion,5
992,154085961,130,True,3023,1,0,84,2013-03-21 16:19:47,,4,6,11,,0,,0,Dire,Ogre Magi,5
747,153056228,132,True,3091,1,0,38,2013-03-20 08:09:40,,1,9,13,,0,,0,Dire,Beastmaster,1
1899,153038904,129,True,1935,1,0,52,2013-03-20 07:19:58,,1,14,2,,0,,0,Dire,Leshrac,3
247,152371721,3,False,1996,1,0,30,2013-03-19 08:56:20,,1,9,10,,0,,0,Radiant,Witch Doctor,5
1549,151855699,132,True,3638,5,0,97,2013-03-18 14:03:18,,3,9,13,,0,,0,Dire,Magnus,1
1260,150906764,130,False,2210,3,0,27,2013-03-17 09:25:08,,3,9,20,,0,,1,Dire,Shadow Shaman,5
248,148082911,3,True,2221,1,0,30,2013-03-13 16:30:06,,13,2,15,,0,,1,Radiant,Witch Doctor,5
249,147955254,1,True,2550,1,0,30,2013-03-13 13:42:07,,8,5,15,,0,,1,Radiant,Witch Doctor,5
2060,147301475,0,True,1737,1,0,77,2013-03-12 13:59:55,,1,1,3,,0,,1,Radiant,Lycan,3
748,146603887,130,False,3624,1,0,38,2013-03-11 13:45:04,,4,7,15,,0,,1,Dire,Beastmaster,1
749,145102018,131,True,2048,1,0,38,2013-03-09 14:44:36,,3,9,9,,0,,0,Dire,Beastmaster,1
1700,144911239,1,False,2271,1,0,44,2013-03-09 10:32:44,,4,8,4,,0,,0,Radiant,Phantom Assassin,3
1900,144308688,132,True,2760,1,0,52,2013-03-08 16:02:36,,2,7,7,,0,,0,Dire,Leshrac,3
946,143517854,132,True,2629,1,0,45,2013-03-07 16:14:02,,5,11,12,,0,,0,Dire,Pugna,4
855,142738323,4,False,2476,1,0,26,2013-03-06 15:07:21,,2,10,5,,0,,0,Radiant,Lion,5
856,142092306,128,True,3554,1,0,26,2013-03-05 15:34:16,,7,12,21,,0,,0,Dire,Lion,5
1406,140368420,131,True,4107,1,0,79,2013-03-03 08:28:15,,1,19,21,,0,,0,Dire,Shadow Demon,1
1654,139855091,130,True,2067,1,0,16,2013-03-02 16:45:35,,3,11,1,,0,,0,Dire,Sand King,1
1901,138998391,3,True,3493,1,0,52,2013-03-01 16:13:38,,4,14,16,,0,,1,Radiant,Leshrac,3
857,138923338,1,True,2508,1,0,26,2013-03-01 14:41:20,,2,7,7,,0,,1,Radiant,Lion,5
1902,138244702,132,False,2243,1,0,52,2013-02-28 15:58:02,,2,5,13,,0,,1,Dire,Leshrac,3
1655,137273827,132,True,3435,1,0,16,2013-02-27 13:36:24,,9,8,13,,0,,0,Dire,Sand King,1
993,136565539,129,False,2673,1,0,84,2013-02-26 15:57:28,,6,5,15,,0,,1,Dire,Ogre Magi,5
994,136514800,131,True,1768,1,0,84,2013-02-26 15:01:32,,0,4,8,,0,,0,Dire,Ogre Magi,5
1656,135671360,128,False,2845,1,0,16,2013-02-25 14:45:45,,5,3,18,,0,,1,Dire,Sand King,1
1944,133848678,128,True,2206,1,0,18,2013-02-23 17:23:34,,0,8,11,,1,,0,Dire,Sven,1
858,133784302,131,True,2403,1,0,26,2013-02-23 16:21:26,,2,9,9,,0,,0,Dire,Lion,5
859,133224798,2,True,3446,1,0,26,2013-02-23 05:19:55,,7,7,21,,0,,1,Radiant,Lion,5
995,132672212,130,True,3094,1,0,84,2013-02-22 15:58:44,,3,6,12,,0,,0,Dire,Ogre Magi,5
996,130844165,0,False,2998,1,0,84,2013-02-20 14:42:49,,4,8,17,,0,,0,Radiant,Ogre Magi,5
860,130803613,132,True,2159,1,0,26,2013-02-20 13:56:33,,2,10,7,,0,,0,Dire,Lion,5
1657,129967535,0,False,3604,1,0,16,2013-02-19 14:02:17,,6,12,24,,0,,0,Radiant,Sand King,1
2061,129914019,128,True,3251,1,0,77,2013-02-19 12:59:09,,9,12,14,,0,,0,Dire,Lycan,3
250,129262857,3,True,2628,4,0,30,2013-02-18 16:30:48,,2,5,14,,0,,1,Radiant,Witch Doctor,5
1658,127829221,131,False,2156,1,0,16,2013-02-17 05:56:18,,4,7,26,,0,,1,Dire,Sand King,1
861,127805388,3,False,2430,1,0,26,2013-02-17 05:07:40,,1,7,3,,0,,0,Radiant,Lion,5
1903,127273473,129,True,2508,1,0,52,2013-02-16 16:12:06,,3,10,15,,0,,0,Dire,Leshrac,3
862,127180164,130,True,1739,1,0,26,2013-02-16 14:45:30,,6,7,3,,0,,0,Dire,Lion,5
1904,126223826,1,True,3443,1,0,52,2013-02-15 16:22:13,,11,7,23,,0,,1,Radiant,Leshrac,3
947,126207831,1,False,487,1,0,45,2013-02-15 16:08:04,,0,0,0,,1,,0,Radiant,Pugna,4
863,125328152,131,True,3542,1,0,26,2013-02-14 16:19:59,,6,12,15,,0,,0,Dire,Lion,5
1407,124441643,4,True,2220,4,0,79,2013-02-13 15:18:48,,6,8,16,,0,,1,Radiant,Shadow Demon,1
864,124378936,2,True,2432,1,0,26,2013-02-13 14:08:35,,1,4,11,,0,,1,Radiant,Lion,5
865,123524273,129,False,2188,1,0,26,2013-02-12 13:35:37,,4,3,19,,0,,1,Dire,Lion,5
997,122741485,128,True,2557,1,0,84,2013-02-11 14:33:46,,1,5,4,,0,,0,Dire,Ogre Magi,5
1701,122684026,4,True,2884,1,0,44,2013-02-11 13:26:44,,10,7,20,,0,,1,Radiant,Phantom Assassin,3
750,121895524,0,False,3431,1,0,38,2013-02-10 15:05:29,,2,13,20,,0,,0,Radiant,Beastmaster,1
751,121517530,132,True,1999,1,0,38,2013-02-10 07:42:24,,2,7,10,,0,,0,Dire,Beastmaster,1
1905,120781750,131,False,2279,1,0,52,2013-02-09 13:49:50,,2,6,11,,0,,1,Dire,Leshrac,3
866,120478679,2,True,2041,1,0,26,2013-02-09 07:25:04,,3,5,8,,0,,1,Radiant,Lion,5
752,120456978,132,False,1062,1,0,38,2013-02-09 06:44:16,,1,1,3,,0,,1,Dire,Beastmaster,1
998,120427371,128,True,2357,1,0,84,2013-02-09 05:42:41,,7,8,10,,0,,0,Dire,Ogre Magi,5
1743,119887610,1,True,3020,1,0,49,2013-02-08 15:16:49,,5,5,21,,0,,1,Radiant,Dragon Knight,3
999,118262440,131,False,2136,1,0,84,2013-02-06 14:41:44,,7,1,13,,0,,1,Dire,Ogre Magi,5
1000,117481596,3,True,2446,1,0,84,2013-02-05 14:43:04,,4,4,11,,0,,1,Radiant,Ogre Magi,5
1805,117435329,129,True,2733,4,0,21,2013-02-05 13:45:48,,3,5,6,,0,,0,Dire,Windranger,3
1001,117270392,131,False,2543,1,0,84,2013-02-05 09:32:33,,8,1,23,,0,,1,Dire,Ogre Magi,5
251,117194345,128,False,3180,1,0,30,2013-02-05 06:21:44,,3,7,20,,0,,1,Dire,Witch Doctor,5
1002,116721745,0,True,2271,1,0,84,2013-02-04 15:11:37,,4,7,10,,0,,1,Radiant,Ogre Magi,5
948,116436410,4,False,2433,1,0,45,2013-02-04 07:22:35,,3,10,12,,0,,0,Radiant,Pugna,4
1003,116417633,130,False,2320,1,0,84,2013-02-04 06:29:22,,5,4,16,,0,,1,Dire,Ogre Magi,5
867,115624635,131,True,2060,1,0,26,2013-02-03 09:48:20,,0,9,11,,1,,0,Dire,Lion,5
1906,114956005,4,True,3538,1,0,52,2013-02-02 15:58:13,,2,11,13,,0,,1,Radiant,Leshrac,3
1945,114018041,4,True,2281,1,0,18,2013-02-01 15:20:01,,4,6,13,,0,,1,Radiant,Sven,1
1907,113967814,1,True,2229,1,0,52,2013-02-01 14:15:58,,1,6,8,,0,,1,Radiant,Leshrac,3
949,112478527,1,False,4436,1,0,45,2013-01-30 15:33:56,,10,15,29,,0,,0,Radiant,Pugna,4
868,112120013,130,True,2693,1,0,26,2013-01-30 05:40:47,,1,9,10,,0,,0,Dire,Lion,5
753,112104633,131,True,1897,1,0,38,2013-01-30 04:53:59,,1,9,15,,1,,0,Dire,Beastmaster,1
1806,111395348,132,True,2284,1,0,21,2013-01-29 09:23:27,,2,6,0,,0,,0,Dire,Windranger,3
869,109604098,4,True,2028,1,0,26,2013-01-27 08:41:16,,2,1,19,,0,,1,Radiant,Lion,5
1908,108482373,3,False,2508,1,0,52,2013-01-26 06:40:07,,2,7,7,,0,,0,Radiant,Leshrac,3
870,107903716,129,False,1982,1,0,26,2013-01-25 15:33:03,,0,5,8,,0,,1,Dire,Lion,5
754,107843531,1,True,2611,1,0,38,2013-01-25 14:36:54,,6,7,24,,0,,1,Radiant,Beastmaster,1
2234,107012306,128,True,2557,1,0,58,2013-01-24 15:49:28,,5,6,8,,0,,0,Dire,Enchantress,5
2062,106970114,1,True,2425,1,0,77,2013-01-24 14:56:59,,8,4,12,,0,,1,Radiant,Lycan,3
1309,106756530,129,False,2640,1,0,5,2013-01-24 09:49:08,,1,8,23,,0,,1,Dire,Crystal Maiden,5
2025,106736146,1,False,2040,1,0,60,2013-01-24 09:08:09,,2,5,8,,0,,0,Radiant,Night Stalker,2
1004,106669054,1,False,3216,1,0,84,2013-01-24 06:10:21,,4,5,17,,0,,0,Radiant,Ogre Magi,5
1005,106648931,129,True,2712,1,0,84,2013-01-24 05:06:33,,4,6,16,,0,,0,Dire,Ogre Magi,5
1408,106631525,3,False,2374,1,0,79,2013-01-24 04:09:26,,1,6,6,,0,,0,Radiant,Shadow Demon,1
1006,106186303,129,False,3054,1,0,84,2013-01-23 14:38:48,,8,4,15,,0,,1,Dire,Ogre Magi,5
755,105178232,130,False,2637,1,0,38,2013-01-22 05:29:24,,3,3,14,,1,,1,Dire,Beastmaster,1
1971,104527763,3,False,2236,1,0,50,2013-01-21 09:12:27,,1,8,4,,0,,0,Radiant,Dazzle,5
756,103762957,129,True,2169,1,0,38,2013-01-20 09:51:53,,2,9,7,,0,,0,Dire,Beastmaster,1
871,103729618,1,True,2611,1,0,26,2013-01-20 09:00:36,,6,7,16,,0,,1,Radiant,Lion,5
1473,102865295,130,True,2140,1,0,42,2013-01-19 10:11:40,,0,6,9,,0,,0,Dire,Wraith King,3
757,102823586,2,False,3148,1,0,38,2013-01-19 09:03:27,,6,10,13,,0,,0,Radiant,Beastmaster,1
1197,102301989,1,False,2439,1,0,88,2013-01-18 15:57:12,,5,7,6,,0,,0,Radiant,Nyx Assassin,2
1007,102052100,128,False,3120,1,0,84,2013-01-18 09:38:14,,6,9,13,,0,,1,Dire,Ogre Magi,5
758,102032702,0,True,2160,12,0,38,2013-01-18 08:51:52,,3,2,17,,0,,1,Radiant,Beastmaster,1
1537,101689594,129,True,2521,1,0,31,2013-01-17 16:10:46,,1,9,3,,0,,0,Dire,Lich,5
1008,101674539,2,False,694,1,0,84,2013-01-17 15:48:24,,0,0,2,,1,,0,Radiant,Ogre Magi,5
1946,101035208,131,False,1583,1,0,18,2013-01-16 16:16:05,,2,2,8,,0,,1,Dire,Sven,1
1009,101009008,132,True,1655,1,0,84,2013-01-16 15:37:07,,0,4,4,,0,,0,Dire,Ogre Magi,5
1010,100773747,2,True,3812,1,0,84,2013-01-16 08:22:37,,7,11,19,,0,,1,Radiant,Ogre Magi,5
1011,100757454,0,False,2295,1,0,84,2013-01-16 07:30:41,,1,6,9,,0,,0,Radiant,Ogre Magi,5
1012,100416391,130,True,2798,1,0,84,2013-01-15 16:59:48,,5,9,12,,0,,0,Dire,Ogre Magi,5
1947,98132643,4,True,2402,1,0,18,2013-01-12 15:01:56,,5,4,9,,0,,1,Radiant,Sven,1
1013,97460104,2,True,2064,1,0,84,2013-01-11 17:52:36,,1,2,5,,2,,1,Radiant,Ogre Magi,5
872,97418698,2,False,2630,1,0,26,2013-01-11 16:57:23,,2,10,10,,0,,0,Radiant,Lion,5
1409,97086950,130,False,2920,1,0,79,2013-01-11 08:57:42,,3,13,16,,0,,1,Dire,Shadow Demon,1
873,97060178,130,False,2743,1,0,26,2013-01-11 07:59:40,,6,6,12,,0,,1,Dire,Lion,5
759,97041237,131,True,2280,1,0,38,2013-01-11 07:13:41,,1,6,6,,0,,0,Dire,Beastmaster,1
760,96620715,4,True,2385,1,0,38,2013-01-10 15:39:46,,6,6,15,,0,,1,Radiant,Beastmaster,1
761,96302042,132,True,1860,1,0,38,2013-01-10 03:58:57,,2,5,7,,1,,0,Dire,Beastmaster,1
1972,95357508,2,True,2257,4,0,50,2013-01-08 17:04:59,,1,3,8,,0,,1,Radiant,Dazzle,5
1538,95087102,2,False,3240,1,0,31,2013-01-08 09:09:42,,5,10,8,,0,,0,Radiant,Lich,5
1261,94597574,130,True,3345,1,0,27,2013-01-07 14:24:32,,0,12,14,,0,,0,Dire,Shadow Shaman,5
2102,94022196,2,False,3246,1,0,43,2013-01-06 16:55:09,,1,13,7,,0,,0,Radiant,Death Prophet,3
1948,93996648,1,False,1808,1,0,18,2013-01-06 16:16:34,,1,10,11,,0,,0,Radiant,Sven,1
1262,93987595,130,True,404,4,0,27,2013-01-06 16:02:42,,0,0,2,,1,,0,Dire,Shadow Shaman,5
874,93028135,2,True,3023,1,0,26,2013-01-05 09:13:38,,5,8,13,,0,,1,Radiant,Lion,5
875,93019059,128,True,534,1,0,26,2013-01-05 08:53:18,,0,0,1,,1,,0,Dire,Lion,5
1681,93001668,130,True,2020,1,0,20,2013-01-05 08:10:11,,1,12,7,,0,,0,Dire,Vengeful Spirit,2
1949,92519962,0,True,2294,1,0,18,2013-01-04 14:30:48,,9,4,10,,0,,1,Radiant,Sven,1
1410,91651535,4,True,3486,1,0,79,2013-01-03 07:26:04,,5,5,14,,0,,1,Radiant,Shadow Demon,1
1950,91634410,132,False,2600,1,0,18,2013-01-03 06:31:58,,5,12,30,,0,,1,Dire,Sven,1
2063,91301243,1,False,2950,1,0,77,2013-01-02 17:11:21,,7,12,19,,0,,0,Radiant,Lycan,3
876,91279651,131,True,1889,1,0,26,2013-01-02 16:38:13,,3,4,2,,1,,0,Dire,Lion,5
877,90345703,1,True,2745,1,0,26,2013-01-01 07:46:42,,8,7,20,,0,,1,Radiant,Lion,5
2229,89007022,0,False,1903,3,0,13,2012-12-30 05:32:46,,0,6,5,,1,,0,Radiant,Puck,3
2103,84618993,2,True,2749,4,0,43,2012-12-23 15:42:46,,9,2,32,,0,,1,Radiant,Death Prophet,3
1702,83002332,3,False,3411,4,0,44,2012-12-21 15:20:37,,8,8,15,,0,,0,Radiant,Phantom Assassin,3
2064,80764398,0,False,2050,1,0,77,2012-12-18 14:44:27,,6,7,5,,0,,0,Radiant,Lycan,3
1411,80727989,2,True,2301,3,0,79,2012-12-18 13:45:33,,2,6,18,,0,,1,Radiant,Shadow Demon,1
668,80188509,3,True,3289,4,0,36,2012-12-17 15:09:03,,5,8,21,,0,,1,Radiant,Necrophos,3
878,79981560,2,True,1999,1,0,26,2012-12-17 07:40:57,,5,5,15,,0,,1,Radiant,Lion,5
879,79948512,2,True,2038,1,0,26,2012-12-17 05:38:52,,4,3,13,,0,,1,Radiant,Lion,5
1703,79341320,132,False,2329,1,0,44,2012-12-16 08:04:28,,9,1,8,,0,,1,Dire,Phantom Assassin,3
1951,79319287,1,False,1648,1,0,18,2012-12-16 07:12:55,,0,4,0,,0,,0,Radiant,Sven,1
880,78824541,132,False,2368,1,0,26,2012-12-15 13:40:43,,9,9,21,,0,,1,Dire,Lion,5
1807,78603262,1,True,1955,1,0,21,2012-12-15 06:36:41,,1,3,12,,0,,1,Radiant,Windranger,3
1952,78580887,132,True,2310,1,0,18,2012-12-15 05:28:32,,2,11,4,,0,,0,Dire,Sven,1
1953,78566953,132,True,1949,1,0,18,2012-12-15 04:44:29,,3,5,6,,0,,0,Dire,Sven,1
1954,77418704,3,False,1995,1,0,18,2012-12-13 07:40:52,,0,9,7,,1,,0,Radiant,Sven,1
1955,77378992,4,True,3233,1,0,18,2012-12-13 04:58:52,,4,6,12,,0,,1,Radiant,Sven,1
1956,77057638,3,True,3066,1,0,18,2012-12-12 14:28:09,,7,5,17,,0,,1,Radiant,Sven,1
648,76893985,4,False,2225,1,0,67,2012-12-12 07:47:24,,1,5,3,,0,,0,Radiant,Spectre,3
1957,76881108,132,True,2492,1,0,18,2012-12-12 06:54:56,,1,5,11,,0,,0,Dire,Sven,1
2203,76835344,2,False,3649,1,0,23,2012-12-12 03:34:02,,6,9,19,,0,,0,Radiant,Kunkka,3
1412,76534431,128,True,2622,1,0,79,2012-12-11 14:27:15,,2,7,11,,0,,0,Dire,Shadow Demon,1
2065,75921846,3,True,2498,1,0,77,2012-12-10 10:16:17,,0,0,1,,2,,1,Radiant,Lycan,3
881,75846690,4,False,2930,1,0,26,2012-12-10 05:13:24,,3,7,10,,0,,0,Radiant,Lion,5
1682,75273536,2,True,2668,1,0,20,2012-12-09 05:42:02,,3,6,9,,0,,1,Radiant,Vengeful Spirit,2
1413,74710685,130,False,2050,1,0,79,2012-12-08 08:03:40,,3,6,10,,0,,1,Dire,Shadow Demon,1
1502,74667531,129,True,2046,1,0,55,2012-12-08 05:41:57,,3,10,11,,0,,0,Dire,Dark Seer,5
2066,74660536,132,False,1212,1,0,77,2012-12-08 05:13:52,,4,0,1,,0,,1,Dire,Lycan,3
2104,74233140,2,False,1808,1,0,43,2012-12-07 11:01:23,,0,7,2,,4,,0,Radiant,Death Prophet,3
882,74215656,131,True,2473,1,0,26,2012-12-07 10:08:10,,4,8,10,,0,,0,Dire,Lion,5
883,74158270,2,False,2874,1,0,26,2012-12-07 06:23:31,,6,6,8,,0,,0,Radiant,Lion,5
